booking_id,fraud_label,fraud_reason
B002780,0,legit
B002781,0,legit
B002782,0,legit
B002783,0,legit
B002784,0,legit
B002785,0,legit
B002786,0,legit
B002787,0,legit
B002788,0,legit
B002789,0,legit
B002790,0,legit
B002791,0,legit
B002792,0,legit
B002793,0,legit
B002794,0,legit
B002795,0,legit
B002796,0,legit
B002797,0,legit
B002798,0,legit
B002799,0,legit
B002800,0,legit
B002801,0,legit
B002802,0,legit
B002803,0,legit
B002804,0,legit
B002805,0,legit
B002806,0,legit
B002807,0,legit
B002808,0,legit
B002809,0,legit
B002810,0,legit
B002811,0,legit
B002812,0,legit
B002813,0,legit
B002814,0,legit
B002815,0,legit
B002816,0,legit
B002817,1,credit bustout: high value international + high loss
B002818,0,legit
B002819,0,legit
B002820,0,legit
B002821,0,legit
B002822,0,legit
B002823,0,legit
B002824,0,legit
B002825,0,legit
B002826,0,legit
B002827,0,legit
B002828,0,legit
B002829,0,legit
B002830,0,legit
B002831,1,user has abnormally high cancellation rate
B002832,0,legit
B002833,0,legit
B002834,0,legit
B002835,0,legit
B002836,0,legit
B002837,0,legit
B002838,0,legit
B002839,0,legit
B002840,0,legit
B002841,0,legit
B002842,0,legit
B002843,0,legit
B002844,0,legit
B002845,0,legit
B002846,0,legit
B002847,0,legit
B002848,0,legit
B002849,0,legit
B002850,0,legit
B002851,0,legit
B002852,0,legit
B002853,0,legit
B002854,0,legit
B002855,0,legit
B002856,0,legit
B002857,1,new device/ip + short lead time
B002858,0,legit
B002859,0,legit
B002860,0,legit
B002861,0,legit
B002862,0,legit
B002863,0,legit
B002864,0,legit
B002865,0,legit
B002866,0,legit
B002867,0,legit
B002868,0,legit
B002869,0,legit
B002870,0,legit
B002871,0,legit
B002872,0,legit
B002873,1,new device/ip + short lead time
B002874,0,legit
B002875,0,legit
B002876,0,legit
B002877,0,legit
B002878,0,legit
B002879,0,legit
B002880,0,legit
B002881,0,legit
B002882,0,legit
B002883,0,legit
B002884,0,legit
B002885,1,credit bustout: high value international + high loss
B002886,0,legit
B002887,0,legit
B002888,0,legit
B002889,0,legit
B002890,0,legit
B002891,0,legit
B002892,0,legit
B002893,0,legit
B002894,0,legit
B002895,0,legit
B002896,0,legit
B002897,0,legit
B002898,0,legit
B002899,0,legit
B002900,0,legit
B002901,0,legit
B002902,0,legit
B002903,1,credit bustout: high value international + high loss
B002904,0,legit
B002905,0,legit
B002906,0,legit
B002907,0,legit
B002908,0,legit
B002909,0,legit
B002910,0,legit
B002911,0,legit
B002912,0,legit
B002913,0,legit
B002914,0,legit
B002915,0,legit
B002916,0,legit
B002917,0,legit
B002918,0,legit
B002919,0,legit
B002920,0,legit
B002921,0,legit
B002922,0,legit
B002923,0,legit
B002924,1,credit bustout: high value international + high loss
B002925,0,legit
B002926,0,legit
B002927,0,legit
B002928,0,legit
B002929,0,legit
B002930,0,legit
B002931,0,legit
B002932,0,legit
B002933,0,legit
B002934,0,legit
B002935,0,legit
B002936,0,legit
B002937,0,legit
B002938,0,legit
B002939,0,legit
B002940,0,legit
B002941,0,legit
B002942,0,legit
B002943,0,legit
B002944,0,legit
B002945,0,legit
B002946,1,new device/ip + short lead time
B002947,0,legit
B002948,0,legit
B002949,0,legit
B002950,0,legit
B002951,0,legit
B002952,0,legit
B002953,0,legit
B002954,0,legit
B002955,0,legit
B002956,0,legit
B002957,0,legit
B002958,0,legit
B002959,0,legit
B002960,0,legit
B002961,0,legit
B002962,0,legit
B002963,0,legit
B002964,0,legit
B002965,0,legit
B002966,0,legit
B002967,1,new user with risky infra + abnormal velocity
B002968,0,legit
B002969,0,legit
B002970,0,legit
B002971,0,legit
B002972,0,legit
B002973,0,legit
B002974,0,legit
B002975,0,legit
B002976,0,legit
B002977,0,legit
B002978,0,legit
B002979,0,legit
B002980,0,legit
B002981,0,legit
B002982,0,legit
B002983,0,legit
B002984,0,legit
B002985,0,legit
B002986,0,legit
B002987,0,legit
B002988,0,legit
B002989,0,legit
B002990,0,legit
B002991,0,legit
B002992,0,legit
B002993,0,legit
B002994,0,legit
B002995,0,legit
B002996,0,legit
B002997,0,legit
B002998,0,legit
B002999,1,burst/automation pattern in activity
B003000,0,legit
B003001,0,legit
B003002,0,legit
B003003,0,legit
B003004,0,legit
B003005,0,legit
B003006,0,legit
B003007,0,legit
B003008,1,new user with risky infra + abnormal velocity
B003009,0,legit
B003010,0,legit
B003011,0,legit
B003012,0,legit
B003013,0,legit
B003014,0,legit
B003015,0,legit
B003016,0,legit
B003017,0,legit
B003018,0,legit
B003019,0,legit
B003020,0,legit
B003021,0,legit
B003022,0,legit
B003023,1,credit bustout: high value international + high loss
B003024,0,legit
B003025,0,legit
B003026,0,legit
B003027,0,legit
B003028,0,legit
B003029,0,legit
B003030,0,legit
B003031,0,legit
B003032,0,legit
B003033,0,legit
B003034,0,legit
B003035,0,legit
B003036,0,legit
B003037,0,legit
B003038,0,legit
B003039,0,legit
B003040,0,legit
B003041,0,legit
B003042,0,legit
B003043,0,legit
B003044,0,legit
B003045,0,legit
B003046,0,legit
B003047,0,legit
B003048,0,legit
B003049,0,legit
B003050,0,legit
B003051,0,legit
B003052,0,legit
B003053,0,legit
B003054,0,legit
B003055,0,legit
B003056,0,legit
B003057,0,legit
B003058,0,legit
B003059,0,legit
B003060,0,legit
B003061,0,legit
B003062,0,legit
B003063,0,legit
B003064,0,legit
B003065,0,legit
B003066,0,legit
B003067,0,legit
B003068,0,legit
B003069,0,legit
B003070,0,legit
B003071,0,legit
B003072,0,legit
B003073,0,legit
B003074,0,legit
B003075,0,legit
B003076,0,legit
B003077,0,legit
B003078,0,legit
B003079,0,legit
B003080,0,legit
B003081,0,legit
B003082,0,legit
B003083,0,legit
B003084,0,legit
B003085,0,legit
B003086,0,legit
B003087,0,legit
B003088,0,legit
B003089,0,legit
B003090,0,legit
B003091,0,legit
B003092,1,new user with risky infra + abnormal velocity
B003093,0,legit
B003094,0,legit
B003095,0,legit
B003096,0,legit
B003097,0,legit
B003098,0,legit
B003099,0,legit
B003100,0,legit
B003101,0,legit
B003102,0,legit
B003103,1,shared infra across multiple fraud users
B003104,0,legit
B003105,0,legit
B003106,0,legit
B003107,0,legit
B003108,0,legit
B003109,0,legit
B003110,0,legit
B003111,0,legit
B003112,0,legit
B003113,0,legit
B003114,0,legit
B003115,0,legit
B003116,0,legit
B003117,0,legit
B003118,0,legit
B003119,0,legit
B003120,0,legit
B003121,0,legit
B003122,0,legit
B003123,0,legit
B003124,0,legit
B003125,1,new user with risky infra + abnormal velocity
B003126,0,legit
B003127,0,legit
B003128,0,legit
B003129,0,legit
B003130,0,legit
B003131,0,legit
B003132,0,legit
B003133,0,legit
B003134,0,legit
B003135,1,new device/ip + short lead time
B003136,0,legit
B003137,0,legit
B003138,0,legit
B003139,0,legit
B003140,0,legit
B003141,0,legit
B003142,0,legit
B003143,0,legit
B003144,0,legit
B003145,0,legit
B003146,0,legit
B003147,0,legit
B003148,0,legit
B003149,0,legit
B003150,0,legit
B003151,0,legit
B003152,0,legit
B003153,0,legit
B003154,0,legit
B003155,0,legit
B003156,0,legit
B003157,0,legit
B003158,0,legit
B003159,0,legit
B003160,0,legit
B003161,0,legit
B003162,0,legit
B003163,0,legit
B003164,0,legit
B003165,0,legit
B003166,0,legit
B003167,0,legit
B003168,0,legit
B003169,0,legit
B003170,0,legit
B003171,1,user has abnormally high cancellation rate
B003172,0,legit
B003173,0,legit
B003174,0,legit
B003175,0,legit
B003176,0,legit
B003177,1,new user with risky infra + abnormal velocity
B003178,0,legit
B003179,0,legit
B003180,0,legit
B003181,0,legit
B003182,0,legit
B003183,0,legit
B003184,0,legit
B003185,1,new device/ip + short lead time
B003186,1,new user with risky infra + abnormal velocity
B003187,0,legit
B003188,0,legit
B003189,0,legit
B003190,1,user has abnormally high cancellation rate
B003191,0,legit
B003192,0,legit
B003193,0,legit
B003194,0,legit
B003195,0,legit
B003196,0,legit
B003197,0,legit
B003198,0,legit
B003199,1,burst/automation pattern in activity
B003200,1,user has abnormally high cancellation rate
B003201,0,legit
B003202,0,legit
B003203,0,legit
B003204,0,legit
B003205,0,legit
B003206,0,legit
B003207,0,legit
B003208,0,legit
B003209,0,legit
B003210,0,legit
B003211,0,legit
B003212,0,legit
B003213,0,legit
B003214,0,legit
B003215,0,legit
B003216,0,legit
B003217,0,legit
B003218,0,legit
B003219,0,legit
B003220,0,legit
B003221,0,legit
B003222,0,legit
B003223,0,legit
B003224,0,legit
B003225,0,legit
B003226,0,legit
B003227,0,legit
B003228,0,legit
B003229,0,legit
B003230,0,legit
B003231,0,legit
B003232,0,legit
B003233,0,legit
B003234,0,legit
B003235,0,legit
B003236,0,legit
B003237,0,legit
B003238,0,legit
B003239,0,legit
B003240,0,legit
B003241,1,new device/ip + short lead time
B003242,0,legit
B003243,0,legit
B003244,0,legit
B003245,0,legit
B003246,0,legit
B003247,0,legit
B003248,0,legit
B003249,0,legit
B003250,0,legit
B003251,0,legit
B003252,0,legit
B003253,0,legit
B003254,0,legit
B003255,0,legit
B003256,0,legit
B003257,0,legit
B003258,0,legit
B003259,0,legit
B003260,0,legit
B003261,0,legit
B003262,0,legit
B003263,0,legit
B003264,0,legit
B003265,0,legit
B003266,0,legit
B003267,0,legit
B003268,1,new device/ip + short lead time
B003269,0,legit
B003270,0,legit
B003271,0,legit
B003272,0,legit
B003273,0,legit
B003274,0,legit
B003275,0,legit
B003276,0,legit
B003277,0,legit
B003278,0,legit
B003279,1,credit bustout: high value international + high loss
B003280,0,legit
B003281,0,legit
B003282,0,legit
B003283,0,legit
B003284,0,legit
B003285,0,legit
B003286,1,new user with risky infra + abnormal velocity
B003287,1,burst/automation pattern in activity
B003288,0,legit
B003289,0,legit
B003290,0,legit
B003291,0,legit
B003292,0,legit
B003293,0,legit
B003294,0,legit
B003295,0,legit
B003296,0,legit
B003297,0,legit
B003298,0,legit
B003299,0,legit
B003300,0,legit
B003301,0,legit
B003302,0,legit
B003303,0,legit
B003304,0,legit
B003305,0,legit
B003306,0,legit
B003307,1,user has abnormally high cancellation rate
B003308,0,legit
B003309,0,legit
B003310,0,legit
B003311,0,legit
B003312,0,legit
B003313,0,legit
B003314,0,legit
B003315,0,legit
B003316,0,legit
B003317,0,legit
B003318,0,legit
B003319,0,legit
B003320,0,legit
B003321,0,legit
B003322,0,legit
B003323,0,legit
B003324,0,legit
B003325,0,legit
B003326,1,new user with risky infra + abnormal velocity
B003327,1,new user with risky infra + abnormal velocity
B003328,0,legit
B003329,0,legit
B003330,0,legit
B003331,0,legit
B003332,0,legit
B003333,1,new user with risky infra + abnormal velocity
B003334,0,legit
B003335,0,legit
B003336,0,legit
B003337,0,legit
B003338,0,legit
B003339,0,legit
B003340,0,legit
B003341,0,legit
B003342,0,legit
B003343,0,legit
B003344,1,burst/automation pattern in activity
B003345,0,legit
B003346,0,legit
B003347,0,legit
B003348,0,legit
B003349,0,legit
B003350,0,legit
B003351,0,legit
B003352,0,legit
B003353,0,legit
B003354,0,legit
B003355,0,legit
B003356,0,legit
B003357,0,legit
B003358,0,legit
B003359,0,legit
B003360,0,legit
B003361,0,legit
B003362,0,legit
B003363,0,legit
B003364,0,legit
B003365,0,legit
B003366,0,legit
B003367,1,shared infra across multiple fraud users
B003368,0,legit
B003369,0,legit
B003370,1,new device/ip + short lead time
B003371,0,legit
B003372,0,legit
B003373,0,legit
B003374,0,legit
B003375,0,legit
B003376,0,legit
B003377,0,legit
B003378,0,legit
B003379,0,legit
B003380,0,legit
B003381,0,legit
B003382,0,legit
B003383,0,legit
B003384,0,legit
B003385,0,legit
B003386,0,legit
B003387,0,legit
B003388,0,legit
B003389,0,legit
B003390,0,legit
B003391,0,legit
B003392,0,legit
B003393,0,legit
B003394,0,legit
B003395,0,legit
B003396,0,legit
B003397,0,legit
B003398,0,legit
B003399,0,legit
B003400,0,legit
B003401,0,legit
B003402,0,legit
B003403,0,legit
B003404,0,legit
B003405,0,legit
B003406,0,legit
B003407,0,legit
B003408,0,legit
B003409,0,legit
B003410,0,legit
B003411,0,legit
B003412,0,legit
B003413,0,legit
B003414,0,legit
B003415,0,legit
B003416,0,legit
B003417,0,legit
B003418,0,legit
B003419,1,credit bustout: high value international + high loss
B003420,0,legit
B003421,0,legit
B003422,0,legit
B003423,0,legit
B003424,0,legit
B003425,0,legit
B003426,0,legit
B003427,0,legit
B003428,0,legit
B003429,0,legit
B003430,0,legit
B003431,0,legit
B003432,0,legit
B003433,0,legit
B003434,0,legit
B003435,0,legit
B003436,0,legit
B003437,0,legit
B003438,0,legit
B003439,1,shared infra across multiple fraud users
B003440,0,legit
B003441,0,legit
B003442,0,legit
B003443,0,legit
B003444,0,legit
B003445,0,legit
B003446,1,shared infra across multiple fraud users
B003447,0,legit
B003448,0,legit
B003449,0,legit
B003450,0,legit
B003451,1,new user with risky infra + abnormal velocity
B003452,0,legit
B003453,0,legit
B003454,0,legit
B003455,0,legit
B003456,0,legit
B003457,0,legit
B003458,0,legit
B003459,0,legit
B003460,0,legit
B003461,0,legit
B003462,0,legit
B003463,0,legit
B003464,0,legit
B003465,0,legit
B003466,0,legit
B003467,0,legit
B003468,0,legit
B003469,0,legit
B003470,0,legit
B003471,0,legit
B003472,0,legit
B003473,0,legit
B003474,0,legit
B003475,0,legit
B003476,0,legit
B003477,0,legit
B003478,0,legit
B003479,0,legit
B003480,0,legit
B003481,0,legit
B003482,0,legit
B003483,0,legit
B003484,0,legit
B003485,0,legit
B003486,1,shared infra across multiple fraud users
B003487,0,legit
B003488,0,legit
B003489,0,legit
B003490,0,legit
B003491,1,credit bustout: high value international + high loss
B003492,0,legit
B003493,0,legit
B003494,1,new device/ip + short lead time
B003495,0,legit
B003496,0,legit
B003497,0,legit
B003498,0,legit
B003499,0,legit
B003500,0,legit
B003501,0,legit
B003502,1,burst/automation pattern in activity
B003503,0,legit
B003504,0,legit
B003505,0,legit
B003506,0,legit
B003507,0,legit
B003508,0,legit
B003509,0,legit
B003510,0,legit
B003511,0,legit
B003512,0,legit
B003513,1,new device/ip + short lead time
B003514,0,legit
B003515,0,legit
B003516,0,legit
B003517,0,legit
B003518,0,legit
B003519,0,legit
B003520,0,legit
B003521,0,legit
B003522,0,legit
B003523,0,legit
B003524,0,legit
B003525,0,legit
B003526,0,legit
B003527,1,credit bustout: high value international + high loss
B003528,0,legit
B003529,0,legit
B003530,0,legit
B003531,0,legit
B003532,0,legit
B003533,1,user has abnormally high cancellation rate
B003534,0,legit
B003535,0,legit
B003536,0,legit
B003537,0,legit
B003538,0,legit
B003539,1,new user with risky infra + abnormal velocity
B003540,0,legit
B003541,1,new device/ip + short lead time
B003542,0,legit
B003543,0,legit
B003544,0,legit
B003545,0,legit
B003546,1,new device/ip + short lead time
B003547,0,legit
B003548,1,new user with risky infra + abnormal velocity
B003549,0,legit
B003550,0,legit
B003551,0,legit
B003552,0,legit
B003553,0,legit
B003554,0,legit
B003555,1,burst/automation pattern in activity
B003556,0,legit
B003557,0,legit
B003558,0,legit
B003559,0,legit
B003560,0,legit
B003561,0,legit
B003562,0,legit
B003563,0,legit
B003564,0,legit
B003565,0,legit
B003566,0,legit
B003567,0,legit
B003568,0,legit
B003569,0,legit
B003570,0,legit
B003571,0,legit
B003572,0,legit
B003573,1,new device/ip + short lead time
B003574,0,legit
B003575,0,legit
B003576,0,legit
B003577,0,legit
B003578,0,legit
B003579,0,legit
B003580,0,legit
B003581,0,legit
B003582,0,legit
B003583,1,new device/ip + short lead time
B003584,0,legit
B003585,0,legit
B003586,0,legit
B003587,0,legit
B003588,0,legit
B003589,0,legit
B003590,0,legit
B003591,0,legit
B003592,0,legit
B003593,0,legit
B003594,0,legit
B003595,0,legit
B003596,0,legit
B003597,0,legit
B003598,0,legit
B003599,0,legit
B003600,0,legit
B003601,0,legit
B003602,0,legit
B003603,0,legit
B003604,0,legit
B003605,0,legit
B003606,0,legit
B003607,0,legit
B003608,0,legit
B003609,0,legit
B003610,0,legit
B003611,0,legit
B003612,0,legit
B003613,0,legit
B003614,0,legit
B003615,0,legit
B003616,0,legit
B003617,0,legit
B003618,0,legit
B003619,0,legit
B003620,0,legit
B003621,0,legit
B003622,0,legit
B003623,0,legit
B003624,0,legit
B003625,0,legit
B003626,0,legit
B003627,0,legit
B003628,0,legit
B003629,0,legit
B003630,0,legit
B003631,0,legit
B003632,0,legit
B003633,1,burst/automation pattern in activity
B003634,0,legit
B003635,0,legit
B003636,0,legit
B003637,0,legit
B003638,1,burst/automation pattern in activity
B003639,0,legit
B003640,0,legit
B003641,0,legit
B003642,0,legit
B003643,0,legit
B003644,1,shared infra across multiple fraud users
B003645,1,shared infra across multiple fraud users
B003646,0,legit
B003647,0,legit
B003648,0,legit
B003649,0,legit
B003650,0,legit
B003651,0,legit
B003652,0,legit
B003653,0,legit
B003654,0,legit
B003655,1,credit bustout: high value international + high loss
B003656,0,legit
B003657,0,legit
B003658,1,new device/ip + short lead time
B003659,1,new user with risky infra + abnormal velocity
B003660,0,legit
B003661,0,legit
B003662,0,legit
B003663,0,legit
B003664,0,legit
B003665,0,legit
B003666,0,legit
B003667,0,legit
B003668,0,legit
B003669,0,legit
B003670,0,legit
B003671,1,credit bustout: high value international + high loss
B003672,0,legit
B003673,0,legit
B003674,0,legit
B003675,0,legit
B003676,0,legit
B003677,0,legit
B003678,0,legit
B003679,0,legit
B003680,0,legit
B003681,0,legit
B003682,0,legit
B003683,0,legit
B003684,0,legit
B003685,0,legit
B003686,0,legit
B003687,0,legit
B003688,0,legit
B003689,0,legit
B003690,0,legit
B003691,0,legit
B003692,1,user has abnormally high cancellation rate
B003693,0,legit
B003694,0,legit
B003695,1,new user with risky infra + abnormal velocity
B003696,1,shared infra across multiple fraud users
B003697,1,shared infra across multiple fraud users
B003698,0,legit
B003699,1,shared infra across multiple fraud users
B003700,0,legit
B003701,0,legit
B003702,0,legit
B003703,0,legit
B003704,0,legit
B003705,0,legit
B003706,0,legit
B003707,0,legit
B003708,1,new user with risky infra + abnormal velocity
B003709,0,legit
B003710,1,shared infra across multiple fraud users
B003711,0,legit
B003712,0,legit
B003713,0,legit
B003714,1,new user with risky infra + abnormal velocity
B003715,0,legit
B003716,0,legit
B003717,0,legit
B003718,0,legit
B003719,0,legit
B003720,0,legit
B003721,0,legit
B003722,0,legit
B003723,0,legit
B003724,0,legit
B003725,0,legit
B003726,0,legit
B003727,0,legit
B003728,0,legit
B003729,0,legit
B003730,0,legit
B003731,0,legit
B003732,0,legit
B003733,0,legit
B003734,0,legit
B003735,0,legit
B003736,0,legit
B003737,0,legit
B003738,0,legit
B003739,0,legit
B003740,0,legit
B003741,0,legit
B003742,0,legit
B003743,0,legit
B003744,0,legit
B003745,0,legit
B003746,1,burst/automation pattern in activity
B003747,0,legit
B003748,0,legit
B003749,0,legit
B003750,0,legit
B003751,0,legit
B003752,0,legit
B003753,0,legit
B003754,0,legit
B003755,0,legit
B003756,0,legit
B003757,1,shared infra across multiple fraud users
B003758,0,legit
B003759,0,legit
B003760,0,legit
B003761,0,legit
B003762,0,legit
B003763,0,legit
B003764,0,legit
B003765,0,legit
B003766,0,legit
B003767,1,user has abnormally high cancellation rate
B003768,0,legit
B003769,0,legit
B003770,1,new device/ip + short lead time
B003771,0,legit
B003772,0,legit
B003773,0,legit
B003774,0,legit
B003775,0,legit
B003776,0,legit
B003777,0,legit
B003778,0,legit
B003779,1,burst/automation pattern in activity
B003780,0,legit
B003781,1,burst/automation pattern in activity
B003782,0,legit
B003783,0,legit
B003784,0,legit
B003785,0,legit
B003786,0,legit
B003787,0,legit
B003788,0,legit
B003789,0,legit
B003790,0,legit
B003791,1,user has abnormally high cancellation rate
B003792,0,legit
B003793,0,legit
B003794,1,shared infra across multiple fraud users
B003795,0,legit
B003796,0,legit
B003797,0,legit
B003798,0,legit
B003799,1,shared infra across multiple fraud users
B003800,0,legit
B003801,0,legit
B003802,1,new device/ip + short lead time
B003803,0,legit
B003804,0,legit
B003805,0,legit
B003806,0,legit
B003807,0,legit
B003808,0,legit
B003809,0,legit
B003810,0,legit
B003811,0,legit
B003812,0,legit
B003813,0,legit
B003814,0,legit
B003815,0,legit
B003816,0,legit
B003817,0,legit
B003818,0,legit
B003819,0,legit
B003820,0,legit
B003821,1,new user with risky infra + abnormal velocity
B003822,0,legit
B003823,0,legit
B003824,0,legit
B003825,0,legit
B003826,0,legit
B003827,0,legit
B003828,0,legit
B003829,0,legit
B003830,0,legit
B003831,0,legit
B003832,0,legit
B003833,0,legit
B003834,0,legit
B003835,0,legit
B003836,0,legit
B003837,0,legit
B003838,0,legit
B003839,0,legit
B003840,0,legit
B003841,0,legit
B003842,0,legit
B003843,0,legit
B003844,0,legit
B003845,0,legit
B003846,0,legit
B003847,0,legit
B003848,0,legit
B003849,1,new device/ip + short lead time
B003850,0,legit
B003851,0,legit
B003852,0,legit
B003853,0,legit
B003854,0,legit
B003855,0,legit
B003856,0,legit
B003857,0,legit
B003858,0,legit
B003859,0,legit
B003860,0,legit
B003861,0,legit
B003862,0,legit
B003863,0,legit
B003864,0,legit
B003865,0,legit
B003866,0,legit
B003867,0,legit
B003868,0,legit
B003869,0,legit
B003870,0,legit
B003871,0,legit
B003872,0,legit
B003873,0,legit
B003874,0,legit
B003875,0,legit
B003876,0,legit
B003877,0,legit
B003878,0,legit
B003879,0,legit
B003880,0,legit
B003881,0,legit
B003882,0,legit
B003883,0,legit
B003884,1,user has abnormally high cancellation rate
B003885,1,user has abnormally high cancellation rate
B003886,0,legit
B003887,0,legit
B003888,0,legit
B003889,0,legit
B003890,0,legit
B003891,0,legit
B003892,0,legit
B003893,0,legit
B003894,0,legit
B003895,1,shared infra across multiple fraud users
B003896,0,legit
B003897,0,legit
B003898,0,legit
B003899,0,legit
B003900,0,legit
B003901,0,legit
B003902,0,legit
B003903,0,legit
B003904,0,legit
B003905,0,legit
B003906,0,legit
B003907,0,legit
B003908,0,legit
B003909,0,legit
B003910,0,legit
B003911,0,legit
B003912,0,legit
B003913,0,legit
B003914,0,legit
B003915,0,legit
B003916,0,legit
B003917,0,legit
B003918,0,legit
B003919,0,legit
B003920,0,legit
B003921,1,shared infra across multiple fraud users
B003922,0,legit
B003923,0,legit
B003924,0,legit
B003925,0,legit
B003926,0,legit
B003927,0,legit
B003928,0,legit
B003929,0,legit
B003930,0,legit
B003931,0,legit
B003932,0,legit
B003933,1,new user with risky infra + abnormal velocity
B003934,0,legit
B003935,0,legit
B003936,1,credit bustout: high value international + high loss
B003937,0,legit
B003938,0,legit
B003939,0,legit
B003940,0,legit
B003941,1,burst/automation pattern in activity
B003942,0,legit
B003943,0,legit
B003944,1,credit bustout: high value international + high loss
B003945,0,legit
B003946,0,legit
B003947,0,legit
B003948,0,legit
B003949,0,legit
B003950,0,legit
B003951,0,legit
B003952,0,legit
B003953,0,legit
B003954,0,legit
B003955,0,legit
B003956,0,legit
B003957,0,legit
B003958,0,legit
B003959,0,legit
B003960,0,legit
B003961,0,legit
B003962,1,burst/automation pattern in activity
B003963,0,legit
B003964,0,legit
B003965,0,legit
B003966,0,legit
B003967,0,legit
B003968,0,legit
B003969,0,legit
B003970,0,legit
B003971,1,new device/ip + short lead time
B003972,0,legit
B003973,0,legit
B003974,0,legit
B003975,0,legit
B003976,0,legit
B003977,0,legit
B003978,0,legit
B003979,0,legit
B003980,0,legit
B003981,0,legit
B003982,0,legit
B003983,0,legit
B003984,0,legit
B003985,0,legit
B003986,0,legit
B003987,0,legit
B003988,0,legit
B003989,0,legit
B003990,0,legit
B003991,0,legit
B003992,0,legit
B003993,0,legit
B003994,0,legit
B003995,0,legit
B003996,0,legit
B003997,0,legit
B003998,0,legit
B003999,0,legit
B004000,0,legit
B004001,0,legit
B004002,0,legit
B004003,0,legit
B004004,0,legit
B004005,0,legit
B004006,0,legit
B004007,1,shared infra across multiple fraud users
B004008,0,legit
B004009,0,legit
B004010,0,legit
B004011,0,legit
B004012,0,legit
B004013,0,legit
B004014,0,legit
B004015,0,legit
B004016,1,user has abnormally high cancellation rate
B004017,0,legit
B004018,0,legit
B004019,0,legit
B004020,0,legit
B004021,0,legit
B004022,0,legit
B004023,0,legit
B004024,0,legit
B004025,1,new user with risky infra + abnormal velocity
B004026,0,legit
B004027,0,legit
B004028,0,legit
B004029,0,legit
B004030,0,legit
B004031,0,legit
B004032,0,legit
B004033,0,legit
B004034,0,legit
B004035,1,shared infra across multiple fraud users
B004036,0,legit
B004037,0,legit
B004038,0,legit
B004039,0,legit
B004040,0,legit
B004041,0,legit
B004042,0,legit
B004043,0,legit
B004044,0,legit
B004045,0,legit
B004046,0,legit
B004047,0,legit
B004048,0,legit
B004049,1,new device/ip + short lead time
B004050,0,legit
B004051,0,legit
B004052,1,shared infra across multiple fraud users
B004053,0,legit
B004054,0,legit
B004055,0,legit
B004056,0,legit
B004057,0,legit
B004058,0,legit
B004059,0,legit
B004060,1,new user with risky infra + abnormal velocity
B004061,0,legit
B004062,0,legit
B004063,0,legit
B004064,0,legit
B004065,0,legit
B004066,0,legit
B004067,0,legit
B004068,0,legit
B004069,0,legit
B004070,0,legit
B004071,0,legit
B004072,0,legit
B004073,0,legit
B004074,0,legit
B004075,0,legit
B004076,0,legit
B004077,0,legit
B004078,0,legit
B004079,0,legit
B004080,0,legit
B004081,0,legit
B004082,0,legit
B004083,0,legit
B004084,0,legit
B004085,0,legit
B004086,0,legit
B004087,0,legit
B004088,0,legit
B004089,0,legit
B004090,0,legit
B004091,0,legit
B004092,0,legit
B004093,0,legit
B004094,0,legit
B004095,0,legit
B004096,0,legit
B004097,0,legit
B004098,0,legit
B004099,0,legit
B004100,0,legit
B004101,0,legit
B004102,0,legit
B004103,0,legit
B004104,0,legit
B004105,0,legit
B004106,0,legit
B004107,0,legit
B004108,0,legit
B004109,1,new device/ip + short lead time
B004110,0,legit
B004111,1,fraud user suspicious booking pattern
B004112,0,legit
B004113,0,legit
B004114,0,legit
B004115,0,legit
B004116,0,legit
B004117,0,legit
B004118,0,legit
B004119,0,legit
B004120,0,legit
B004121,0,legit
B004122,1,new device/ip + short lead time
B004123,1,user has abnormally high cancellation rate
B004124,0,legit
B004125,0,legit
B004126,0,legit
B004127,0,legit
B004128,0,legit
B004129,1,burst/automation pattern in activity
B004130,0,legit
B004131,0,legit
B004132,0,legit
B004133,0,legit
B004134,0,legit
B004135,0,legit
B004136,0,legit
B004137,0,legit
B004138,0,legit
B004139,0,legit
B004140,0,legit
B004141,0,legit
B004142,0,legit
B004143,0,legit
B004144,0,legit
B004145,0,legit
B004146,0,legit
B004147,0,legit
B004148,1,user has abnormally high cancellation rate
B004149,0,legit
B004150,0,legit
B004151,0,legit
B004152,0,legit
B004153,0,legit
B004154,0,legit
B004155,0,legit
B004156,0,legit
B004157,0,legit
B004158,0,legit
B004159,0,legit
B004160,0,legit
B004161,1,shared infra across multiple fraud users
B004162,0,legit
B004163,0,legit
B004164,0,legit
B004165,0,legit
B004166,0,legit
B004167,0,legit
B004168,0,legit
B004169,0,legit
B004170,0,legit
B004171,0,legit
B004172,0,legit
B004173,0,legit
B004174,0,legit
B004175,0,legit
B004176,0,legit
B004177,0,legit
B004178,0,legit
B004179,0,legit
B004180,0,legit
B004181,1,new device/ip + short lead time
B004182,0,legit
B004183,0,legit
B004184,0,legit
B004185,1,user has abnormally high cancellation rate
B004186,0,legit
B004187,0,legit
B004188,0,legit
B004189,0,legit
B004190,0,legit
B004191,0,legit
B004192,0,legit
B004193,0,legit
B004194,1,new device/ip + short lead time
B004195,0,legit
B004196,0,legit
B004197,0,legit
B004198,0,legit
B004199,0,legit
B004200,0,legit
B004201,0,legit
B004202,0,legit
B004203,0,legit
B004204,0,legit
B004205,0,legit
B004206,0,legit
B004207,0,legit
B004208,0,legit
B004209,0,legit
