booking_id,lead_time_days,is_cancelled,cancel_delay_days,is_disputed,dispute_delay_days,chargeback_amount,final_loss_amount
B003693,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003694,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003695,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003696,0.23595505615326348,0.0,0.0,0.0,0.0,0.0,0.0
B003697,0.42696629208685777,0.0,0.0,0.0,0.0,0.0,0.0
B003698,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003699,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003700,0.6741573032950385,0.0,0.0,0.0,0.0,0.0,0.0
B003701,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003702,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003703,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003704,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003705,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003706,0.31460674153768464,0.0,0.0,0.0,0.0,0.0,0.0
B003707,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003708,0.02247191010983462,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003709,0.06741573032950386,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003710,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003711,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003712,0.08988764043933847,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003713,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003714,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003715,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003716,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003717,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003718,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003719,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003720,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003721,0.30337078648276733,0.0,0.0,0.0,0.0,0.0,0.0
B003722,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003723,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003724,0.10112359549425579,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003725,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003726,0.5280898875811135,0.0,0.0,0.0,0.0,0.0,0.0
B003727,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003728,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003729,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003730,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003731,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003732,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003733,0.5280898875811135,0.0,0.0,0.0,0.0,0.0,0.0
B003734,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003735,0.9213483145032193,0.0,0.0,0.0,0.0,0.0,0.0
B003736,0.40449438197702314,0.0,0.0,0.0,0.0,0.0,0.0
B003737,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003738,0.5280898875811135,0.0,0.0,0.0,0.0,0.0,0.0
B003739,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003740,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003741,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003742,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003743,0.9999999998876405,0.0,0.0,0.0,0.0,0.0,0.0
B003744,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003745,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003746,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003747,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003748,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B003749,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B003750,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003751,0.8539325841737155,0.0,0.0,0.0,0.0,0.0,0.0
B003752,0.764044943734377,0.0,0.0,0.0,0.0,0.0,0.0
B003753,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003754,0.6516853931852039,0.0,0.0,0.0,0.0,0.0,0.0
B003755,0.7977528088991289,0.0,0.0,0.0,0.0,0.0,0.0
B003756,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003757,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003758,0.39325842692210583,0.0,0.0,0.0,0.0,0.0,0.0
B003759,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003760,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003761,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003762,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003763,0.25842696626309813,0.0,0.0,0.0,0.0,0.0,0.0
B003764,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003765,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003766,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003767,0.13483146065900772,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003768,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003769,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003770,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003771,0.01123595505491731,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003772,0.2808988763729327,0.0,0.0,0.0,0.0,0.0,0.0
B003773,0.9550561796679713,0.0,0.0,0.0,0.0,0.0,0.0
B003774,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003775,0.9438202246130539,0.0,0.0,0.0,0.0,0.0,0.0
B003776,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003777,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B003778,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003779,0.6853932583499559,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003780,0.25842696626309813,0.0,0.0,0.0,0.0,0.0,0.0
B003781,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003782,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003783,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003784,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003785,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003786,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003787,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003788,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003789,0.33707865164751927,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003790,0.8202247190089635,0.0,0.0,0.0,0.0,0.0,0.0
B003791,0.05617977527458655,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003792,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003793,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003794,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003795,0.8539325841737155,0.0,0.0,0.0,0.0,0.0,0.0
B003796,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003797,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003798,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003799,0.8539325841737155,0.0,0.0,0.0,0.0,0.0,0.0
B003800,0.02247191010983462,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003801,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003802,0.20224719098851157,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003803,0.46067415725160965,0.0,0.0,0.0,0.0,0.0,0.0
B003804,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003805,0.6966292134048732,0.0,0.0,0.0,0.0,0.0,0.0
B003806,0.5168539325261963,0.0,0.0,0.0,0.0,0.0,0.0
B003807,0.8764044942835502,0.0,0.0,0.0,0.0,0.0,0.0
B003808,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003809,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003810,0.6404494381302867,0.0,0.0,0.0,0.0,0.0,0.0
B003811,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003812,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003813,0.3820224718671885,0.0,0.0,0.0,0.0,0.0,0.0
B003814,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003815,0.32584269659260195,0.0,0.0,0.0,0.0,0.0,0.0
B003816,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003817,0.5842696628557,0.0,0.0,0.0,0.0,0.0,0.0
B003818,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003819,0.5955056179106174,0.0,0.0,0.0,0.0,0.0,0.0
B003820,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003821,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003822,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003823,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003824,0.16853932582375963,0.0,0.0,0.9999999900000002,0.44186046501352083,0.0032866758050862856,0.0018724970994412496
B003825,0.46067415725160965,0.0,0.0,0.0,0.0,0.0,0.0
B003826,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003827,0.25842696626309813,0.0,0.0,0.0,0.0,0.0,0.0
B003828,0.910112359448302,0.0,0.0,0.0,0.0,0.0,0.0
B003829,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B003830,0.39325842692210583,0.0,0.0,0.0,0.0,0.0,0.0
B003831,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B003832,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003833,0.5617977527458654,0.0,0.0,0.0,0.0,0.0,0.0
B003834,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003835,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003836,0.10112359549425579,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003837,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003838,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003839,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003840,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003841,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003842,0.3707865168122712,0.0,0.0,0.0,0.0,0.0,0.0
B003843,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003844,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003845,0.146067415713925,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003846,0.2471910112081808,0.0,0.0,0.0,0.0,0.0,0.0
B003847,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003848,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003849,0.07865168538442116,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003850,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003851,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003852,0.7078651684597905,0.0,0.0,0.0,0.0,0.0,0.0
B003853,0.4382022471417751,0.0,0.0,0.0,0.0,0.0,0.0
B003854,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003855,0.46067415725160965,0.0,0.0,0.0,0.0,0.0,0.0
B003856,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003857,0.2247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003858,0.13483146065900772,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003859,0.6404494381302867,0.0,0.0,0.0,0.0,0.0,0.0
B003860,0.33707865164751927,0.0,0.0,0.0,0.0,0.0,0.0
B003861,0.4382022471417751,0.0,0.0,0.0,0.0,0.0,0.0
B003862,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003863,0.41573033703194046,0.0,0.0,0.0,0.0,0.0,0.0
B003864,0.9662921347228886,0.0,0.0,0.0,0.0,0.0,0.0
B003865,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003866,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003867,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003868,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003869,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003870,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003871,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B003872,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003873,0.3820224718671885,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003874,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003875,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003876,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003877,0.6067415729655347,0.0,0.0,0.0,0.0,0.0,0.0
B003878,0.2471910112081808,0.0,0.0,0.0,0.0,0.0,0.0
B003879,0.10112359549425579,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003880,0.42696629208685777,0.0,0.0,0.0,0.0,0.0,0.0
B003881,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003882,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003883,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003884,0.21348314604342888,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003885,0.4943820224163616,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003886,0.8876404493384674,0.0,0.0,0.0,0.0,0.0,0.0
B003887,0.15730337076884232,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B003888,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003889,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003890,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003891,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003892,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003893,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003894,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003895,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003896,0.4831460673614443,0.0,0.0,0.0,0.0,0.0,0.0
B003897,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003898,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003899,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003900,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003901,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003902,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003903,0.8539325841737155,0.0,0.0,0.0,0.0,0.0,0.0
B003904,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003905,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003906,0.17977528087867695,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003907,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003908,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003909,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003910,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003911,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003912,0.06741573032950386,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003913,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003914,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003915,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B003916,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003917,0.21348314604342888,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003918,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003919,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003920,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003921,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003922,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003923,0.2247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003924,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003925,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B003926,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B003927,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003928,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003929,0.4494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003930,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003931,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003932,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003933,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003934,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B003935,0.6404494381302867,0.0,0.0,0.0,0.0,0.0,0.0
B003936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B003937,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003938,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003939,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003940,0.7752808987892943,0.0,0.0,0.0,0.0,0.0,0.0
B003941,0.9887640448327232,0.0,0.0,0.9999999900000002,0.23255813948080042,0.025836315706143673,0.00776191567797742
B003942,0.7977528088991289,0.0,0.0,0.0,0.0,0.0,0.0
B003943,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003944,0.01123595505491731,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003945,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003946,0.9662921347228886,0.0,0.0,0.0,0.0,0.0,0.0
B003947,0.20224719098851157,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003948,0.8764044942835502,0.0,0.0,0.0,0.0,0.0,0.0
B003949,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003950,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003951,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003952,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003953,0.4382022471417751,0.0,0.0,0.0,0.0,0.0,0.0
B003954,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003955,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003956,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003957,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003958,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003959,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003960,0.29213483142785,0.9999999900000002,0.4999999975,0.0,0.0,0.0,0.0
B003961,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B003962,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003963,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B003964,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003965,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003966,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B003967,0.4831460673614443,0.0,0.0,0.0,0.0,0.0,0.0
B003968,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003969,0.5617977527458654,0.0,0.0,0.0,0.0,0.0,0.0
B003970,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003971,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003972,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B003973,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003974,0.17977528087867695,0.0,0.0,0.0,0.0,0.0,0.0
B003975,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B003976,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003977,0.31460674153768464,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003978,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003979,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003980,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B003981,0.9775280897778059,0.0,0.0,0.0,0.0,0.0,0.0
B003982,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B003983,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B003984,0.10112359549425579,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B003985,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B003986,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B003987,0.9438202246130539,0.0,0.0,0.0,0.0,0.0,0.0
B003988,0.8089887639540463,0.0,0.0,0.0,0.0,0.0,0.0
B003989,0.7415730336245424,0.0,0.0,0.0,0.0,0.0,0.0
B003990,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B003991,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003992,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B003993,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B003994,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B003995,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003996,0.4494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B003997,0.6292134830753693,0.0,0.0,0.0,0.0,0.0,0.0
B003998,0.9775280897778059,0.0,0.0,0.0,0.0,0.0,0.0
B003999,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004000,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B004001,0.7865168538442117,0.0,0.0,0.0,0.0,0.0,0.0
B004002,0.4382022471417751,0.0,0.0,0.0,0.0,0.0,0.0
B004003,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004004,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B004005,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B004006,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B004007,0.7303370785696252,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B004008,0.9999999998876405,0.0,0.0,0.0,0.0,0.0,0.0
B004009,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B004010,0.05617977527458655,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B004011,0.21348314604342888,0.0,0.0,0.0,0.0,0.0,0.0
B004012,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B004013,0.9438202246130539,0.0,0.0,0.0,0.0,0.0,0.0
B004014,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B004015,0.10112359549425579,0.9999999900000002,0.999999995,0.0,0.0,0.0,0.0
B004016,0.13483146065900772,0.9999999900000002,0.0,0.0,0.0,0.0,0.0
B004017,0.19101123593359426,0.0,0.0,0.0,0.0,0.0,0.0
B004018,0.7528089886794597,0.0,0.0,0.0,0.0,0.0,0.0
B004019,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B004020,0.5730337078007828,0.0,0.0,0.0,0.0,0.0,0.0
B004021,0.07865168538442116,0.0,0.0,0.0,0.0,0.0,0.0
B004022,0.5393258426360309,0.0,0.0,0.0,0.0,0.0,0.0
B004023,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B004024,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B004026,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B004027,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
B004028,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B004029,0.16853932582375963,0.0,0.0,0.0,0.0,0.0,0.0
B004030,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B004031,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B004032,0.7191011235147078,0.0,0.0,0.0,0.0,0.0,0.0
B004033,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B004034,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004035,0.20224719098851157,0.0,0.0,0.0,0.0,0.0,0.0
B004036,0.4494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B004037,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B004038,0.8089887639540463,0.0,0.0,0.0,0.0,0.0,0.0
B004039,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B004040,0.146067415713925,0.0,0.0,0.0,0.0,0.0,0.0
B004041,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B004042,0.8089887639540463,0.0,0.0,0.0,0.0,0.0,0.0
B004043,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B004044,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B004045,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B004046,0.1123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004047,0.15730337076884232,0.0,0.0,0.0,0.0,0.0,0.0
B004048,0.33707865164751927,0.0,0.0,0.0,0.0,0.0,0.0
B004049,0.04494382021966924,0.0,0.0,0.0,0.0,0.0,0.0
B004050,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B004051,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B004052,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B004053,0.01123595505491731,0.0,0.0,0.0,0.0,0.0,0.0
B004054,0.1235955056040904,0.0,0.0,0.0,0.0,0.0,0.0
B004055,0.08988764043933847,0.0,0.0,0.0,0.0,0.0,0.0
B004056,0.05617977527458655,0.0,0.0,0.0,0.0,0.0,0.0
B004057,0.02247191010983462,0.0,0.0,0.0,0.0,0.0,0.0
B004058,0.10112359549425579,0.0,0.0,0.0,0.0,0.0,0.0
B004059,0.06741573032950386,0.0,0.0,0.0,0.0,0.0,0.0
B004060,0.03370786516475193,0.0,0.0,0.0,0.0,0.0,0.0
B004061,0.8426966291187982,0.0,0.0,0.0,0.0,0.0,0.0
B004062,0.13483146065900772,0.0,0.0,0.0,0.0,0.0,0.0
