passenger_id,booking_id,user_id,agency_id,passenger_email_domain,is_suspicious_domain
a73820f5-df50-4a49-8dc3-4dfbd0ab2767,B004765,U00633,A0037,yahoo.com,0
b9c5d197-5f88-4dff-966f-cb14c21cd8c7,B004765,U00633,A0037,mailinator.com,1
37edf750-6f4d-46b6-84d1-1477ad250d9f,B004765,U00633,A0037,yahoo.com,0
408ce03a-4f86-4552-b051-50d9def1af02,B004765,U00633,A0037,icloud.com,0
8904c617-fd8c-4415-8a04-cb44a1e6caf1,B004766,U00331,A0170,trashmail.net,1
3fcf5867-3500-4a50-9e9a-1fa5ec552c5a,B004766,U00331,A0170,throwaway.email,1
521c1572-4a28-4cda-a03d-5799e03637fe,B004766,U00331,A0170,bookmyflight.in,0
e402b489-b2f5-4e67-b78a-701d1dd0cb92,B004766,U00331,A0170,bookmyflight.in,0
0c74c78b-f240-4661-9a92-c7fb48f10ffd,B004766,U00331,A0170,bookmyflight.in,0
03ed8b16-f674-41f6-849d-e6dfe0fb24ff,B004767,U00515,A0136,guerrillamail.com,1
a9e65341-a577-44ef-8272-98533b66399b,B004767,U00515,A0136,sharklasers.com,1
76203e9f-6a10-446c-82e8-2bf31a47b5ea,B004768,U00729,A0120,wingcraft.uk,0
8ae365b3-d904-4f5f-abb0-b9a032552a82,B004768,U00729,A0120,wingcraft.uk,0
cda5ecf1-9ac9-4ae9-bc32-c7a126b03636,B004768,U00729,A0120,wingcraft.uk,0
558642ab-b812-4daf-826a-2e808db8c749,B004768,U00729,A0120,mail.com,0
c3dde921-ce03-4bc6-ad5f-2e9420112e3e,B004768,U00729,A0120,wingcraft.uk,0
887aa45e-8044-479b-a56a-0c717d6ced52,B004768,U00729,A0120,wingcraft.uk,0
c50b7a26-aa98-4adf-9597-a071b6858994,B004768,U00729,A0120,wingcraft.uk,0
2f7410f7-470f-4490-a41e-993cd21f96d7,B004768,U00729,A0120,wingcraft.uk,0
44a2bf88-2c8f-48c0-b6e8-f49b885fb08c,B004768,U00729,A0120,wingcraft.uk,0
a48bbd53-d7b8-4788-ac03-7a533562313f,B004769,U00490,A0009,tripstation.com,0
d5a5fd9b-5a89-4b11-a8ae-851eda0d8374,B004769,U00490,A0009,protonmail.com,0
e7756fc9-12ea-4fc1-aaee-a592bff74d76,B004769,U00490,A0009,protonmail.com,0
a17b2640-c4da-43f9-b4ef-15be7bcd4abc,B004769,U00490,A0009,mail.com,0
f8327875-4c8c-432e-8ca7-1ed901d51417,B004769,U00490,A0009,tripstation.com,0
2a4bd61a-de80-486b-8cb1-d9b1077f2a84,B004769,U00490,A0009,mail.com,0
930fc9bd-cd8f-43c2-b14a-950ad2effd0c,B004769,U00490,A0009,tripstation.com,0
10d29ae4-fc19-4ab6-acb9-850d6e2d0534,B004769,U00490,A0009,tripstation.com,0
13f03361-d8b5-40f4-87e8-914958b555d8,B004769,U00490,A0009,tripstation.com,0
b6406376-b15e-4248-8757-11420bdcf830,B004770,U00344,A0138,swiftfly.in,0
79b20032-35e0-45c5-af3b-125561ddc397,B004771,U00669,A0042,globeways.in,0
6059569f-1027-4d49-9afb-a9c727b7d76b,B004771,U00669,A0042,globeways.in,0
9fe8a958-c30d-419b-a5b8-4e6c27ff3145,B004772,U00642,A0179,jetstream.ae,0
2533c793-fd2f-47c2-bb18-e5e9ccebb6a9,B004773,U00732,A0156,jetforce.co,0
4ba91451-8f88-4013-bd29-a546871bce87,B004773,U00732,A0156,hotmail.com,0
9866bf0b-e6ac-46cc-ac7a-53aacec85aa5,B004774,U00181,A0184,discard.email,1
628b0dbe-7059-424f-bba9-b685837a25b9,B004775,U00412,A0026,flybright.ae,0
9efb91f5-394f-4428-b0a9-8cf7fdd56612,B004776,U00177,A0190,fakeinbox.org,1
3cbece17-d188-44a1-9471-941554e64b79,B004776,U00177,A0190,flyweb.com,0
354ed491-a169-4141-ae36-ec8edd13a9a7,B004776,U00177,A0190,flyweb.com,0
fe6cc888-9225-40d6-a12f-7bb6c45dc4c1,B004776,U00177,A0190,aol.com,0
ebb0207d-9a66-4ce3-8d7d-964296e432af,B004776,U00177,A0190,gmail.com,0
4ccd632d-7d00-41ba-b145-565d036be894,B004776,U00177,A0190,flyweb.com,0
ffcf08fe-3e98-4a36-85b2-edcad579f1b8,B004777,U00499,A0139,discard.email,1
28de2826-aff3-4db0-9ccb-7f280f211840,B004777,U00499,A0139,jetstream.ae,0
98d91fb0-f326-4db9-a0fe-28a95744722a,B004777,U00499,A0139,jetstream.ae,0
99f6259d-d216-4728-8038-375e6bcbdee1,B004777,U00499,A0139,jetstream.ae,0
653c02da-362f-45a8-bbd9-e7e2e70376c7,B004777,U00499,A0139,jetstream.ae,0
172783d2-19cc-45eb-944c-875309f21f7a,B004778,U00588,A0014,wingspan.sg,0
1dbcc0ed-7ad0-4b3a-bf49-695b4d74969f,B004778,U00588,A0014,yandex.com,0
b115f3a0-74db-4092-8784-01bc871962aa,B004778,U00588,A0014,wingspan.sg,0
d47c7e06-4c4b-411a-9c9a-b7a1fd83747b,B004778,U00588,A0014,wingspan.sg,0
087fdaf8-237f-415f-a55b-c5fc3a7bfe32,B004778,U00588,A0014,yandex.com,0
bb0cdac7-4c83-4546-b95e-56f6efda17b0,B004779,U00415,A0004,skybound.co,0
c71f895b-70c9-438d-87e0-656f18ea45d1,B004780,U00796,A0026,flybright.ae,0
98039f04-af70-4c46-bf2d-ee73a5411d15,B004780,U00796,A0026,flybright.ae,0
7388ae0a-98e3-4c96-b730-0c8c27c7f4fd,B004781,U00354,A0077,discard.email,1
ff5d1b18-36ab-4b6d-bcca-7e314c471a22,B004781,U00354,A0077,airnova.sg,0
836fa4e3-469a-4056-a9c5-bd0a3979780a,B004781,U00354,A0077,airnova.sg,0
6f0cc937-abb6-4c9c-84b9-501386cbe97e,B004781,U00354,A0077,airnova.sg,0
c0dd46fc-e79c-4f40-86d3-1eaf63a98fa0,B004782,U00565,A0114,trashmail.net,1
d248643d-c1c1-408f-af99-850ed47be479,B004782,U00565,A0114,outlook.com,0
3708a60f-95f5-4daa-8812-eed80adbcfbd,B004782,U00565,A0114,trashmail.net,1
f84e5dd8-a365-47ea-8acd-f0aac6dd94ad,B004783,U00521,A0076,trashmail.net,1
9157ceb8-660a-4962-a0e6-f8b287c46088,B004783,U00521,A0076,zoho.com,0
bc3c0273-772d-4a05-b5d2-24beac12f274,B004784,U00088,A0189,discard.email,1
60a92ba1-61d7-4664-abff-e6b2270e66d1,B004785,U00716,A0008,airdesk.uk,0
8b3bda75-98ae-44d2-b593-504a7cbefb55,B004785,U00716,A0008,airdesk.uk,0
069478db-e01d-4aca-baab-8bca270a9982,B004785,U00716,A0008,airdesk.uk,0
1b04de9f-5669-4e27-925c-ec63012305ac,B004785,U00716,A0008,airdesk.uk,0
ee7149f1-6139-4186-8252-e0a704ea8001,B004786,U00528,A0092,hotmail.com,0
116b83a9-cb91-4d0e-97bd-8ff3a35a510e,B004786,U00528,A0092,routemaster.co,0
626adf1d-fd6e-42e5-bb7b-bed6568e4488,B004786,U00528,A0092,icloud.com,0
7944260c-8f0d-4cd7-851e-99a8bc39d6a1,B004786,U00528,A0092,protonmail.com,0
f0cb4c37-62a9-4a20-9099-1ea3d35cbe72,B004786,U00528,A0092,hotmail.com,0
b515c712-e36e-4a52-bf67-7fb323d69a45,B004786,U00528,A0092,zoho.com,0
b2a0c486-7587-464b-89cf-c40dfde5a40a,B004787,U00502,A0021,quicktrips.com,0
a378bddb-10da-4457-9825-2a9dde3fd0d4,B004788,U00652,A0006,mail.com,0
1dfd3e33-56c3-4af5-8fac-8a05615aa861,B004788,U00652,A0006,jetsetgo.in,0
5c93c0dd-ad76-46c0-a390-729d06c3d64a,B004789,U00587,A0106,flybright.ae,0
088760c1-94fc-404a-af0c-4f6f773de6f2,B004789,U00587,A0106,flybright.ae,0
7d990e28-c94f-4378-ab15-4f9df8935412,B004790,U00284,A0025,travelprime.com,0
d8e8fbf3-be05-461b-83a2-ba2b32e6e1ae,B004790,U00284,A0025,travelprime.com,0
e412d02c-ede2-47de-956d-75835f3c81ff,B004790,U00284,A0025,travelprime.com,0
d8ea274f-957c-4cc8-9a8f-23a8431d019a,B004791,U00257,A0082,mail.com,0
543aab07-9536-4632-95c4-ac1cfd1b6e01,B004791,U00257,A0082,mail.com,0
42c22c0e-f392-44e2-8ca2-f899970673a0,B004791,U00257,A0082,hotmail.com,0
6dd200c6-7d86-4b83-a404-8f4fbdd1f827,B004791,U00257,A0082,protonmail.com,0
4b6ff97b-3db4-4d58-8a1d-903660cd028a,B004791,U00257,A0082,globeways.in,0
196b898e-ff70-4e24-99d7-81ffc1a3e82e,B004791,U00257,A0082,globeways.in,0
5ed202c3-2470-4ac6-b1ac-f5bbdab9002b,B004791,U00257,A0082,gmail.com,0
30c24f2f-34ad-415d-8d98-69e9220206d4,B004792,U00054,A0150,yahoo.com,0
08e9e23a-3be0-4083-8c7d-696c10e4b041,B004792,U00054,A0150,flyweb.com,0
ee8a397f-3f18-48e6-81b5-3828bb962d09,B004793,U00548,A0122,globeways.in,0
38928e88-bdfa-4a62-94d8-14a4a231123c,B004793,U00548,A0122,globeways.in,0
fb1e594e-21e2-41d8-aef3-947aa5a233fd,B004794,U00485,A0153,mail.com,0
d73443a6-4f22-4ea0-a602-cd33f2ef1778,B004795,U00571,A0084,mailinator.com,1
4aca97ad-7668-4a30-92b0-ed475891cfa6,B004796,U00184,A0158,travelmax.com,0
20f2f854-0d67-4645-ab36-541c9daaa177,B004797,U00076,A0131,travease.ae,0
65e9f9aa-873b-4a6a-953f-6fdcfe9ef761,B004797,U00076,A0131,travease.ae,0
25d97c53-2eb9-4c6d-8115-bef56fd27d12,B004797,U00076,A0131,travease.ae,0
874b8abf-2ffd-42b7-a33b-7ac1a132621a,B004797,U00076,A0131,hotmail.com,0
3ff71cad-68f4-45b6-a50f-d43e2c17bbdb,B004798,U00161,A0108,globalwings.co,0
bfc1c0f5-2097-4f3b-a6be-abde59beaad1,B004798,U00161,A0108,globalwings.co,0
47090738-1dd1-4bfc-abb6-469041bcd4dc,B004799,U00528,A0092,aol.com,0
5c9fb5b9-70f5-43c0-be47-03c5bad6efe6,B004800,U00374,A0063,tourhub.in,0
923b5d26-119e-4d70-ac67-c2d71c14f8e9,B004800,U00374,A0063,tourhub.in,0
98dce135-8c9e-443d-a67a-6b749342b63e,B004801,U00567,A0072,hotmail.com,0
30adff90-f48e-41cb-a2eb-4308bcf49759,B004802,U00305,A0062,flynext.sg,0
105fceda-de72-4ea3-b23f-76ea3d5f0b13,B004802,U00305,A0062,flynext.sg,0
13e29560-7dcb-475a-85a4-85b9a01524f9,B004802,U00305,A0062,yandex.com,0
ad67aa70-a64e-41c6-8a01-1fb5da3c374c,B004802,U00305,A0062,flynext.sg,0
a0290860-d0b3-4dec-a79d-8efc645b9bef,B004802,U00305,A0062,flynext.sg,0
fca93616-bdd5-4470-88a2-c98e05bf0c5f,B004802,U00305,A0062,flynext.sg,0
18aa8632-539a-4a90-8d9a-512381956bdc,B004802,U00305,A0062,flynext.sg,0
cb2ef571-8b52-45ff-8cee-6c0fc56a50c1,B004802,U00305,A0062,flynext.sg,0
30ad59c1-e298-49fe-adcb-08652f749d3e,B004803,U00672,A0078,travelmax.com,0
050d2ec0-b64d-4fff-aa00-003eb01fc3f4,B004803,U00672,A0078,travelmax.com,0
5a4123bf-827c-4a3b-a6f8-bf05d20627de,B004804,U00289,A0038,travelmax.com,0
2f42ed87-b3ab-4fa0-9cf4-fa9fdd00cb09,B004805,U00762,A0184,skypaths.uk,0
fa2f2af2-7b23-40af-ad96-aa50f4a0284b,B004805,U00762,A0184,skypaths.uk,0
98241a14-0027-4493-a9c0-31fe6d5ad742,B004805,U00762,A0184,tripcraft.in,0
96cd4731-7187-4364-8de6-37c0a93605a5,B004806,U00270,A0098,sharklasers.com,1
ca97fcfb-f687-4f95-9ece-8526200d5d08,B004806,U00270,A0098,mail.com,0
43baf492-895c-4498-836a-b514fa6e693f,B004806,U00270,A0098,icloud.com,0
72d3be07-2c63-4626-a813-599fcb5037d0,B004806,U00270,A0098,protonmail.com,0
b32ec97d-173c-44e3-9ba0-cf3ee009424f,B004807,U00563,A0160,wingcraft.uk,0
e21e7c9a-fadd-4f68-af5b-d4fb16b0afe8,B004807,U00563,A0160,wingcraft.uk,0
385e054b-fbfb-486b-844d-c1b3e388517f,B004808,U00365,A0188,globalwings.co,0
87670f7d-306f-467d-bd77-8e5cd2bdd657,B004808,U00365,A0188,globalwings.co,0
70ddf29e-c9ca-4cea-8e75-d33005554c63,B004808,U00365,A0188,protonmail.com,0
9e1449c3-9006-49dd-9343-8dc1e949e2c9,B004808,U00365,A0188,globalwings.co,0
2ce248a1-13df-46c7-812c-25b60def031a,B004809,U00175,A0046,zoho.com,0
144f7585-38dc-43cc-beb3-23735f9f3468,B004810,U00734,A0134,wingspan.sg,0
48a1e9b5-d6cd-4e62-87d0-af832da22ef6,B004810,U00734,A0134,wingspan.sg,0
4f9a5735-9ad8-453a-8210-1c5a715feafc,B004811,U00640,A0050,bookmyflight.in,0
683f49bd-c1e7-432a-abc6-d3d8befac981,B004811,U00640,A0050,outlook.com,0
c6f648fe-d0b9-4372-a360-ac97536fcdf4,B004811,U00640,A0050,aerolink.uk,0
f6a17d4a-8988-49cb-ae1d-4eb808220836,B004811,U00640,A0050,bookmyflight.in,0
cf94ce71-07db-4da3-a157-b3d4828c6d0b,B004812,U00534,A0002,globeways.in,0
1a15fe15-0be7-46bd-b581-c192d561cb52,B004813,U00149,A0183,tourhub.in,0
f47ee869-0a66-4196-abf1-60eccebc21fa,B004814,U00657,A0125,mailinator.com,1
1e6add8a-fdc7-42e3-8ca6-7c164123aa11,B004814,U00657,A0125,transwings.com,0
3a579d1a-a1b7-429d-9702-834b3d746b45,B004814,U00657,A0125,aol.com,0
bb0c98b8-81d4-4616-b02d-0e739554c97a,B004815,U00255,A0163,flyhigh.ae,0
e31c961d-99cc-4324-bd40-87013072feae,B004815,U00255,A0163,mail.com,0
144562ad-1112-4fee-b0ca-05106a80baa5,B004816,U00429,A0022,flynext.sg,0
afbbe492-20af-4986-b55d-3a38cde28947,B004816,U00429,A0022,flynext.sg,0
134d5dc4-1764-4371-9639-4aa2fcb4ffaf,B004816,U00429,A0022,flynext.sg,0
8cffd71c-3ffd-431c-afd3-6b9f39f58264,B004816,U00429,A0022,flynext.sg,0
2ffc56fc-0111-4759-ad00-60c33fa2a177,B004817,U00638,A0188,sharklasers.com,1
ef46a853-08d0-4430-8b6d-88a9e06103b4,B004818,U00338,A0133,flydeals.com,0
aad89ebb-80b5-42c9-9042-77b21ff9e855,B004818,U00338,A0133,flydeals.com,0
9fbc368c-6912-4a81-9355-c4160aaa2bf2,B004818,U00338,A0133,yandex.com,0
087348e6-8a43-4b54-8939-89f27cd346e6,B004818,U00338,A0133,flydeals.com,0
23baaa55-54f7-4331-abeb-0855bae079df,B004818,U00338,A0133,yahoo.com,0
bb492092-2c28-47ce-8c22-170123983f10,B004819,U00193,A0142,flynext.sg,0
6b016be3-f794-4c27-913e-2ffcce7b9f97,B004819,U00193,A0142,flynext.sg,0
26e91346-2220-464c-a414-f043e9df76e0,B004819,U00193,A0142,flynext.sg,0
37769639-80e3-44b9-8095-c992ca144916,B004820,U00260,A0003,trashmail.net,1
38957e78-1a46-4593-b8bf-04030bf5c895,B004821,U00242,A0120,sharklasers.com,1
d2ac73b9-c3d3-4c35-a405-b1449f86647e,B004822,U00612,A0096,aerobiz.uk,0
ae0dd178-36c5-4723-b48a-c41b659693c8,B004822,U00612,A0096,aerobiz.uk,0
82d9a0c1-1593-41c0-889a-241a0c8b359f,B004822,U00612,A0096,aerobiz.uk,0
491ee1aa-2da5-4ab3-b486-4d5720c10767,B004822,U00612,A0096,aerobiz.uk,0
c81fb0e5-9ab1-4fa3-87d3-1c7d38e773b3,B004822,U00612,A0096,hotmail.com,0
74d09e49-5b08-410b-a5ee-905eabf94f54,B004822,U00612,A0096,aerobiz.uk,0
e9286832-ace6-4f33-a118-2c40810aaf99,B004822,U00612,A0096,aerobiz.uk,0
5bc22434-b9b7-488c-8919-d67dd684e9ba,B004822,U00612,A0096,aerobiz.uk,0
3e9e0fc8-ccb1-4c14-9f31-dbb54bfd07dc,B004822,U00612,A0096,aerobiz.uk,0
070fcbfe-9b0d-4d22-9521-402a3f69bedf,B004823,U00110,A0109,travelworks.sg,0
b46890bb-bd81-4ec6-860f-764be5d4e78a,B004823,U00110,A0109,travelworks.sg,0
89ea711a-b940-4093-a652-3dcd50cf2c50,B004824,U00710,A0076,mailinator.com,1
3b03bfd3-eebb-4961-9e7a-949109d5cd4f,B004825,U00682,A0111,icloud.com,0
3db66f3d-3e85-480e-b271-dfe610e4f5d7,B004826,U00367,A0088,airdesk.uk,0
503f3795-da47-4e14-9d3a-2c8a194d3310,B004827,U00682,A0111,tempmail.xyz,1
2974d3b4-6793-4cf7-91ff-9b6862ca8f5e,B004827,U00682,A0111,yahoo.com,0
a2e91573-6d9e-49a0-a1d0-ee743915ee1a,B004828,U00622,A0191,tripcraft.in,0
8150a6ab-71c7-41db-9dc6-bef3e07b1750,B004828,U00622,A0191,gmail.com,0
4948a644-6b80-47eb-ad24-e50b820bd014,B004828,U00622,A0191,tripcraft.in,0
7c2e4247-dc40-4f4d-af50-fe8fde4037f9,B004828,U00622,A0191,tripcraft.in,0
4f487910-6dd9-4b20-b82b-81d92bc866b0,B004828,U00622,A0191,yandex.com,0
3c9698c7-aa68-440c-b6e1-c331e08d7835,B004829,U00156,A0153,airventure.com,0
27ebc9fb-c97d-4769-b624-0b34b5bd7675,B004830,U00696,A0184,fakeinbox.org,1
ae6944ba-7166-4ea4-bfe2-9cd405e1794a,B004830,U00696,A0184,skypaths.uk,0
fa6da482-daa7-4da9-8f0e-ec0fdf3def48,B004831,U00725,A0165,mailinator.com,1
feebc617-e448-4d82-8887-566ceca1f26d,B004831,U00725,A0165,yandex.com,0
2280b81d-a451-4934-8f31-05fa37c321b1,B004831,U00725,A0165,protonmail.com,0
369d1347-ef58-4c6f-aec2-1ed7e05c372b,B004831,U00725,A0165,sharklasers.com,1
55ccbfff-7174-4ae6-9cb4-3d6b531c6e74,B004832,U00514,A0169,tripstation.com,0
213c993d-acf3-4b81-aa70-80be6552dd78,B004832,U00514,A0169,tripstation.com,0
8b376bf4-fd1c-4500-b288-16d90a2df1c1,B004832,U00514,A0169,tripstation.com,0
1e13f17b-209d-403f-8e04-15ca3c1e4c8e,B004833,U00249,A0009,trashmail.net,1
613cff7f-7166-4bc9-abe5-6c9c1d629ded,B004834,U00563,A0160,wingcraft.uk,0
48493f85-116f-4c13-a76e-d51e24286cbb,B004835,U00108,A0059,jetstream.ae,0
8448eb06-8358-48c9-b744-edef6cb048bf,B004836,U00439,A0187,airsync.in,0
7c420a2f-8a59-44ea-b6f4-b87a1346e013,B004837,U00738,A0114,gmail.com,0
d59823ad-0f3d-46a6-a232-15cc28dfa5ad,B004837,U00738,A0114,flyscope.ae,0
876e3ed4-6707-4735-9c68-a38f5a58db3c,B004837,U00738,A0114,flyscope.ae,0
1fb1f0e3-1068-41b8-952e-e596db3bc7f4,B004837,U00738,A0114,flyscope.ae,0
6139946c-cc8d-4ae2-84d5-e89f74e34e5b,B004837,U00738,A0114,protonmail.com,0
c584504c-bd94-46e4-8e1b-2f435f448d67,B004837,U00738,A0114,flyscope.ae,0
809654a6-7d1b-4b62-83b9-8bdb1a255027,B004837,U00738,A0114,flyscope.ae,0
c38c9557-231c-4a3c-b1df-7cb058ab5af3,B004838,U00720,A0064,skypaths.uk,0
04cb8e78-be0b-4418-a106-edbfbdcec473,B004838,U00720,A0064,skypaths.uk,0
5bfe3cac-3bb9-4849-9d7a-c25294cdfa06,B004838,U00720,A0064,flybright.ae,0
ebb85cd6-0cb8-46e6-a45c-315c91cdd181,B004839,U00455,A0025,fakeinbox.org,1
c1365c8b-e039-4321-84d1-d4ecf4275d91,B004839,U00455,A0025,travelprime.com,0
22fe7dae-c228-4d74-b39c-aed2bed35b83,B004840,U00520,A0145,travelprime.com,0
ff4b3fba-7750-4121-9990-42c583e362d1,B004840,U00520,A0145,travelprime.com,0
914fcd10-d4e8-4d3c-bafd-a1657aa35dba,B004840,U00520,A0145,hotmail.com,0
b24667ba-d2b4-45a2-adb7-c316ce927c02,B004840,U00520,A0145,travelprime.com,0
159d6379-17a4-4c04-bcc8-ee43de3a347d,B004840,U00520,A0145,travelprime.com,0
5178a580-b60f-4b35-8230-403042580a22,B004841,U00284,A0025,flynext.sg,0
b4415fa3-276e-4e39-8aa0-91ef9c1c70a2,B004841,U00284,A0025,travelprime.com,0
9d103e34-fc7e-4dc3-87e6-437bc2a22deb,B004842,U00487,A0017,tempmail.xyz,1
0f1ef490-29b3-451c-a288-83284414da6f,B004842,U00487,A0017,traveledge.com,0
b4339402-fb40-4cf6-8420-bbafead7eaa7,B004843,U00558,A0134,sharklasers.com,1
86d0506d-a7fd-43e3-a6b2-dc86f13a6ac6,B004844,U00570,A0062,icloud.com,0
8ed17f77-060a-4b51-87e3-6deea81cdfa5,B004844,U00570,A0062,outlook.com,0
454110e5-c83c-48bc-bd15-a7db77c213a4,B004844,U00570,A0062,gmail.com,0
5ecf03d9-2861-4b34-b264-93a4db75d523,B004845,U00113,A0032,aerolink.uk,0
1a9e959b-aeeb-4d6f-936d-20ab8ac3a372,B004845,U00113,A0032,aerolink.uk,0
4e69134d-47f4-4bab-816d-94d28a97dfdd,B004845,U00113,A0032,aerolink.uk,0
ac32c762-c2e5-49cc-b3ff-b41e4579a1fa,B004846,U00623,A0097,traveledge.com,0
38378882-4a90-4d58-a91f-ea235c8bbdb8,B004846,U00623,A0097,traveledge.com,0
c8db6d5a-9e31-4072-a6dd-4e1e33536012,B004846,U00623,A0097,traveledge.com,0
477d087c-e1f9-4f2c-a5d6-2061380ba093,B004846,U00623,A0097,gmail.com,0
7e4a28c7-1338-4a74-97e2-ea04af051beb,B004846,U00623,A0097,traveledge.com,0
23a19c79-a1e2-4cb0-b96a-4ec1976333f7,B004846,U00623,A0097,traveledge.com,0
81f4e388-3ced-441e-a9fb-a0ddefb38521,B004847,U00045,A0164,skybound.co,0
34ed8d5f-d612-4ffe-a90a-fcd8165f4260,B004847,U00045,A0164,skybound.co,0
32e308b9-2e22-4f64-862d-4c76e7c51989,B004848,U00476,A0172,routemaster.co,0
d51b20f9-d963-4831-97db-2494dea9ebc4,B004849,U00202,A0193,airventure.com,0
4d265c5a-b5a5-4548-8f36-4ad4b1997cf9,B004849,U00202,A0193,protonmail.com,0
ae66bc79-460c-4142-8993-ae9e4a819938,B004850,U00214,A0171,travease.ae,0
f22bf928-56a7-4a0b-beb8-d27ae5677701,B004850,U00214,A0171,travease.ae,0
a3f9ffab-ea27-4f72-8d89-96b53e04a98e,B004850,U00214,A0171,travease.ae,0
7dab4505-fb64-4097-a907-10ee8ffc84a7,B004850,U00214,A0171,travease.ae,0
34261f04-7163-48d8-aa26-3f69bd8c0181,B004850,U00214,A0171,travease.ae,0
12744445-c062-4bec-8e22-e75cb2b820b2,B004850,U00214,A0171,travease.ae,0
31952b11-4e9d-4356-94e4-42511eaf634a,B004850,U00214,A0171,travease.ae,0
4691366f-63f1-45f0-965e-d08e9f6d963c,B004850,U00214,A0171,travease.ae,0
4241328d-2489-4ae1-af9d-0116ee0146f4,B004851,U00069,A0061,trashmail.net,1
079c9a8c-0ecb-4901-9232-d0ce32565323,B004852,U00032,A0054,guerrillamail.com,1
a691fbb9-6348-4f8c-a576-d831c3378809,B004853,U00438,A0101,quicktrips.com,0
724c6090-3bfd-4b34-bf39-f76f56d5c229,B004854,U00506,A0110,discard.email,1
ba119fae-be62-4219-8316-a54735a8aee0,B004854,U00506,A0110,outlook.com,0
2323c0a0-f554-40cb-857e-97feecf2651f,B004854,U00506,A0110,flyweb.com,0
db1c4dc9-cc5f-4e5a-a5fc-f06b03a70b4a,B004854,U00506,A0110,flyweb.com,0
dc75508b-1096-4e2c-85c4-721fc043a51d,B004854,U00506,A0110,flyweb.com,0
f8060f32-4dea-489d-8ce0-6a917b160ee2,B004855,U00446,A0001,hotmail.com,0
224629b7-1790-421e-ac8f-d33dc59999dc,B004856,U00681,A0125,trashmail.net,1
53b6e00b-167b-4e8a-9a82-bfa7b59de744,B004857,U00575,A0007,voyagepro.sg,0
fea57a7d-f1c6-4609-a2cd-8f23a4becf1d,B004857,U00575,A0007,voyagepro.sg,0
b53f6b0e-4c9a-499f-90d1-b53bb29dc91b,B004857,U00575,A0007,voyagepro.sg,0
36ef4e17-9466-42e9-8168-f9f0de663184,B004857,U00575,A0007,voyagepro.sg,0
e21abe6a-11b6-4083-81dc-0e26265d78b9,B004857,U00575,A0007,voyagepro.sg,0
7609db17-734c-4105-966b-4ffcbdb28dbc,B004857,U00575,A0007,voyagepro.sg,0
3f8e7ca0-6c59-4287-baad-96c36b85f17c,B004857,U00575,A0007,voyagepro.sg,0
752bdd90-f206-40d9-b20a-99f00670d681,B004857,U00575,A0007,voyagepro.sg,0
fe93a990-f7fe-4002-9ec1-e442a235756e,B004857,U00575,A0007,protonmail.com,0
06bc4faa-5b9a-4636-ab0e-319d962ead3b,B004858,U00772,A0045,transwings.com,0
ff380b4d-2b34-40a4-8a39-5ffa17625168,B004858,U00772,A0045,transwings.com,0
58393632-65c8-44e7-957d-ae78c657e2ca,B004858,U00772,A0045,transwings.com,0
cd0e89a8-fa06-40bc-bed6-2eac828a01e3,B004859,U00511,A0045,sharklasers.com,1
b0dca555-52d3-4fda-8adb-f0a316f399a6,B004860,U00135,A0187,airsync.in,0
b552818a-594f-41de-bc40-ba8d79150597,B004861,U00137,A0017,throwaway.email,1
86c202ee-0d29-462e-8c69-66f6bd96ddb0,B004861,U00137,A0017,traveledge.com,0
4fba24a3-8c3a-4a7c-bd83-672808e56c46,B004862,U00590,A0087,voyagepro.sg,0
a1b3b83c-f47c-4e05-8556-0dfda541aa8e,B004863,U00718,A0001,travelcorp.com,0
e37944f7-f0b9-4143-affc-5729d336175a,B004863,U00718,A0001,travelcorp.com,0
b783627a-b44a-449b-84a0-5202dfed865a,B004863,U00718,A0001,travelcorp.com,0
3441dfcb-800b-468d-8579-8108a687d021,B004864,U00614,A0105,travelprime.com,0
564f8f47-3405-4c4d-a0f9-2e77e53e517e,B004864,U00614,A0105,travelprime.com,0
c0921361-ae54-4b8c-beff-232374682410,B004865,U00225,A0153,trashmail.net,1
556509d6-5ed4-4da1-a1d0-9ad806482b4d,B004865,U00225,A0153,airventure.com,0
8c99ba35-2224-4439-91f2-aeea9346a518,B004866,U00689,A0089,mailinator.com,1
2be160d1-5195-4022-8eb6-554375218846,B004866,U00689,A0089,tripstation.com,0
87ed8568-22cd-4240-a386-b6e88781f6ee,B004867,U00059,A0148,guerrillamail.com,1
040efc0d-e260-46d5-8459-f1377e83fa74,B004868,U00449,A0166,jetsetgo.in,0
06dc79a7-8746-4c99-b638-88b17c30ad37,B004869,U00670,A0172,sharklasers.com,1
6850569d-3c83-4a76-a091-98cf2af40c52,B004870,U00458,A0018,swiftfly.in,0
66688c91-c992-4c60-816d-afd9fa3a5ee2,B004870,U00458,A0018,swiftfly.in,0
ccf064d0-f5a5-4686-adcb-34d75b073665,B004870,U00458,A0018,protonmail.com,0
aa64a0db-c655-42eb-8cb7-65f99225c535,B004871,U00097,A0083,mailinator.com,1
1d7e0ad7-4c69-4cf5-ac21-5959c94b0a1c,B004871,U00097,A0083,zoho.com,0
cb7b1c4d-8426-4873-896a-4fb996a7620b,B004872,U00526,A0054,fakeinbox.org,1
6e39e682-4a4d-4451-90bd-65aaf32b5148,B004872,U00526,A0054,throwaway.email,1
